492558,WBTC,WETH,500,0
493008,WMATIC,USDC,500,0
493021,WMATIC,USDC,3000,0
493238,WMATIC,USDC,500,0.00021309878342957175
493356,WMATIC,WETH,3000,0
493397,WMATIC,WETH,3000,0
493466,WMATIC,WBTC,3000,0
493703,USDC,WETH,500,0
494252,WMATIC,USDC,500,0.001048679876839088408433451884416843472
494277,WMATIC,USDT,500,0.0182676440476934573763218709404467670013
494441,USDC,WETH,500,0
494456,WMATIC,WBTC,3000,0
494511,WMATIC,WETH,3000,0
494590,WBTC,WETH,500,0
494802,WMATIC,WETH,3000,0.00110944157129896013
494828,WETH,USDT,3000,0
494864,WMATIC,WBTC,3000,0
494868,WMATIC,USDT,500,0.0012284544697362837882800366828659633248
494892,WMATIC,USDC,500,0.00268942697331452816
494921,WMATIC,USDC,500,0.0053246381684241749212326216352320699775
494941,WMATIC,USDC,500,0.00172898512925199702
495057,WMATIC,USDC,500,0
495152,WBTC,USDC,3000,0
495340,WETH,GNS,10000,0
495351,WMATIC,mXEN,3000,0
495362,WETH,GNS,10000,0
495374,WMATIC,USDC,500,0.013950963482008480620869214015377962653
495484,WMATIC,USDC,500,0
495551,TBAC,USDT,10000,0
495775,WMATIC,USDC,500,0
495880,WMATIC,USDC,500,0
495892,WMATIC,WETH,3000,0
495895,USDC,WETH,500,0
495924,WMATIC,USDC,500,0
495997,TBAC,USDT,10000,0
496046,USDC,LDO,3000,0
496152,WMATIC,USDC,500,0.0003293431249563687821256155026835006707
496156,WMATIC,USDC,500,0
496290,WMATIC,WBTC,3000,0
496401,WMATIC,UNI,3000,0.00069008080786259126
496879,TBAC,USDT,10000,0
497048,TBAC,USDT,10000,0
497061,WMATIC,USDC,500,0
497081,WMATIC,USDC,3000,0.00127427028612979202445476644498398252
497261,WMATIC,USDC,500,0.005020661464294296038882376169977755391
497287,WMATIC,DAI,3000,0.01600880368826911851813371855497710925
497345,WMATIC,WETH,3000,0
497352,WMATIC,USDC,500,0
497395,WMATIC,WBTC,3000,0.0021373042527269439
497417,WMATIC,USDC,3000,0.001477305606347022311653912471781916632
497426,WMATIC,WETH,3000,0.0098235812698090473184894800503693019985
497599,TBAC,USDT,10000,0
497626,TBAC,USDT,10000,0
497657,WMATIC,USDC,500,0
497691,WMATIC,USDC,500,0
497716,WMATIC,USDC,500,0
497792,WMATIC,USDC,500,0.005485345490150025659808389769976842936
497884,TBAC,USDT,10000,0
497901,WMATIC,USDC,500,0.00428501312339971096
498349,MVX,USDC,10000,0
498485,USDC,WETH,3000,0
498618,WMATIC,WBTC,3000,0.0249016936779129623658227515008293636169
498667,WMATIC,USDT,500,0.0047283439660431341543491006686422936003
498937,WBTC,USDC,3000,0
498974,DAI,GNS,10000,0
